year,OCC_CODE,OCC_TITLE,TOT_EMP,H_MEAN,A_MEAN,total employment,EMP_SHR
2019,41-2010,Cashiers,3617910,11.73,24400.0,433852160,0.008339038809902433
2019,41-2011,Cashiers,3596630,11.72,24370.0,433852160,0.008289989843544862
2019,41-2012,Gambling Change Persons and Booth Cashiers,21290,13.46,28010.0,433852160,4.907201568386798e-05
2019,41-2020,Counter and Rental Clerks and Parts Salespersons,667730,16.16,33610.0,433852160,0.0015390726647528964
2019,41-2021,Counter and Rental Clerks,411560,15.67,32600.0,433852160,0.000948618073032067
2019,41-2022,Parts Salespersons,256170,16.93,35220.0,433852160,0.0005904545917208295
2019,41-2030,Retail Salespersons,4317950,14.12,29360.0,433852160,0.009952583847917225
2019,41-2031,Retail Salespersons,4317950,14.12,29360.0,433852160,0.009952583847917225
2019,41-3000,"Sales Representatives, Services",2084000,34.45,71660.0,433852160,0.004803479600055466
2019,41-3010,Advertising Sales Agents,129740,31.09,64660.0,433852160,0.00029904195936237817
2019,41-3011,Advertising Sales Agents,129740,31.09,64660.0,433852160,0.00029904195936237817
2019,41-3020,Insurance Sales Agents,410050,32.59,67780.0,433852160,0.0009451376247613934
2019,41-3021,Insurance Sales Agents,410050,32.59,67780.0,433852160,0.0009451376247613934
2019,41-3030,"Securities, Commodities, and Financial Services Sales Agents",437880,44.75,93090.0,433852160,0.0010092838998427482
2019,41-3031,"Securities, Commodities, and Financial Services Sales Agents",437880,44.75,93090.0,433852160,0.0010092838998427482
2019,41-3040,Travel Agents,66670,21.49,44690.0,433852160,0.0001536698584144424
2019,41-3041,Travel Agents,66670,21.49,44690.0,433852160,0.0001536698584144424
2019,41-3090,"Miscellaneous Sales Representatives, Services",1039670,32.1,66760.0,433852160,0.0023963693070007995
2019,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",1039670,32.1,66760.0,433852160,0.0023963693070007995
2019,41-4000,"Sales Representatives, Wholesale and Manufacturing",1651500,36.14,75180.0,433852160,0.0038065962377598858
2019,41-4010,"Sales Representatives, Wholesale and Manufacturing",1651500,36.14,75180.0,433852160,0.0038065962377598858
2019,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",306980,44.7,92980.0,433852160,0.0007075682186300513
2019,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1344530,34.19,71110.0,433852160,0.0030990510684561303
2019,41-9000,Other Sales and Related Workers,611330,25.72,53500.0,433852160,0.0014090744644442937
2019,41-9010,"Models, Demonstrators, and Product Promoters",80080,17.0,35360.0,433852160,0.00018457900497717932
2019,41-9011,Demonstrators and Product Promoters,77760,16.98,35320.0,433852160,0.00017923156127654176
2019,41-9012,Models,2320,17.52,36430.0,433852160,5.347443700637563e-06
2019,41-9020,Real Estate Brokers and Sales Agents,205060,31.78,66100.0,433852160,0.00047264948502273216
2019,41-9021,Real Estate Brokers,42730,39.16,81450.0,433852160,9.848977126217373e-05
2019,41-9022,Real Estate Sales Agents,162330,29.83,62060.0,433852160,0.0003741597137605584
2019,41-9030,Sales Engineers,63550,54.22,112780.0,433852160,0.00014647846861013669
2019,41-9031,Sales Engineers,63550,54.22,112780.0,433852160,0.00014647846861013669
2019,41-9040,Telemarketers,134800,14.31,29770.0,433852160,0.00031070491846807907
2019,41-9041,Telemarketers,134800,14.31,29770.0,433852160,0.00031070491846807907
2019,41-9090,Miscellaneous Sales and Related Workers,127850,19.35,40240.0,433852160,0.00029468563669246225
2019,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",8930,16.9,35150.0,433852160,2.0583048382195446e-05
2019,41-9099,"Sales and Related Workers, All Other",118910,19.53,40620.0,433852160,0.00027407953898397094
2019,43-1000,Supervisors of Office and Administrative Support Workers,1487870,28.91,60130.0,433852160,0.0034294401115808667
2019,43-1010,First-Line Supervisors of Office and Administrative Support Workers,1487870,28.91,60130.0,433852160,0.0034294401115808667
2019,43-1011,First-Line Supervisors of Office and Administrative Support Workers,1487870,28.91,60130.0,433852160,0.0034294401115808667
2019,43-2000,Communications Equipment Operators,76030,16.29,33890.0,433852160,0.00017524402782735944
2019,43-2010,"Switchboard Operators, Including Answering Service",68050,15.88,33030.0,433852160,0.0001568506654432699
2019,43-2011,"Switchboard Operators, Including Answering Service",68050,15.88,33030.0,433852160,0.0001568506654432699
2019,43-2020,Telephone Operators,4740,18.24,37940.0,433852160,1.0925380664233641e-05
2019,43-2021,Telephone Operators,4740,18.24,37940.0,433852160,1.0925380664233641e-05
2019,43-2090,Miscellaneous Communications Equipment Operators,3240,22.14,46050.0,433852160,7.467981719855907e-06
2019,43-2099,"Communications Equipment Operators, All Other",3240,22.14,46050.0,433852160,7.467981719855907e-06
2019,43-3000,Financial Clerks,2910660,19.6,40770.0,433852160,0.006708875207628332
2019,43-3010,Bill and Account Collectors,235870,18.9,39300.0,433852160,0.0005436644593402509
2019,43-3011,Bill and Account Collectors,235870,18.9,39300.0,433852160,0.0005436644593402509
2019,43-3020,Billing and Posting Clerks,466450,19.53,40620.0,433852160,0.0010751358250699961
2019,43-3021,Billing and Posting Clerks,466450,19.53,40620.0,433852160,0.0010751358250699961
2019,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",1512660,20.65,42960.0,433852160,0.0034865793914682828
2019,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",1512660,20.65,42960.0,433852160,0.0034865793914682828
2019,43-3040,Gambling Cage Workers,14330,14.23,29600.0,433852160,3.302968458195529e-05
2019,43-3041,Gambling Cage Workers,14330,14.23,29600.0,433852160,3.302968458195529e-05
2019,43-3050,Payroll and Timekeeping Clerks,142700,22.79,47390.0,433852160,0.0003289138862418018
2019,43-3051,Payroll and Timekeeping Clerks,142700,22.79,47390.0,433852160,0.0003289138862418018
2019,43-3060,Procurement Clerks,66030,21.14,43980.0,433852160,0.00015219470153150788
2019,43-3061,Procurement Clerks,66030,21.14,43980.0,433852160,0.00015219470153150788
2019,43-3070,Tellers,442120,15.22,31660.0,433852160,0.0010190568141921893
2019,43-3071,Tellers,442120,15.22,31660.0,433852160,0.0010190568141921893
2019,43-3090,Miscellaneous Financial Clerks,30500,21.51,44740.0,433852160,7.030044520234727e-05
2019,43-3099,"Financial Clerks, All Other",30500,21.51,44740.0,433852160,7.030044520234727e-05
2019,43-4000,Information and Record Clerks,5780040,17.59,36580.0,433852160,0.013322602796307387
2019,43-4010,Brokerage Clerks,47990,26.53,55190.0,433852160,0.00011061371689379165
2019,43-4011,Brokerage Clerks,47990,26.53,55190.0,433852160,0.00011061371689379165
2019,43-4020,Correspondence Clerks,6250,19.03,39570.0,433852160,1.4405828934907227e-05
2019,43-4021,Correspondence Clerks,6250,19.03,39570.0,433852160,1.4405828934907227e-05
2019,43-4030,"Court, Municipal, and License Clerks",154020,20.21,42030.0,433852160,0.0003550057236087058
2019,43-4031,"Court, Municipal, and License Clerks",154020,20.21,42030.0,433852160,0.0003550057236087058
2019,43-4040,"Credit Authorizers, Checkers, and Clerks",26700,20.13,41880.0,433852160,6.154170120992368e-05
2019,43-4041,"Credit Authorizers, Checkers, and Clerks",26700,20.13,41880.0,433852160,6.154170120992368e-05
2019,43-4050,Customer Service Representatives,2919230,17.94,37320.0,433852160,0.006728628480263876
2019,43-4051,Customer Service Representatives,2919230,17.94,37320.0,433852160,0.006728628480263876
2019,43-4060,"Eligibility Interviewers, Government Programs",139780,22.65,47110.0,433852160,0.00032218348296341316
2019,43-4061,"Eligibility Interviewers, Government Programs",139780,22.65,47110.0,433852160,0.00032218348296341316
2019,43-4070,File Clerks,102300,16.64,34610.0,433852160,0.0002357946080065615
2019,43-4071,File Clerks,102300,16.64,34610.0,433852160,0.0002357946080065615
2019,43-4080,"Hotel, Motel, and Resort Desk Clerks",267940,12.47,25950.0,433852160,0.0006175836487710468
2019,43-4081,"Hotel, Motel, and Resort Desk Clerks",267940,12.47,25950.0,433852160,0.0006175836487710468
2019,43-4110,"Interviewers, Except Eligibility and Loan",188570,17.49,36390.0,433852160,0.00043464114596087293
2019,43-4111,"Interviewers, Except Eligibility and Loan",188570,17.49,36390.0,433852160,0.00043464114596087293
2019,43-4120,"Library Assistants, Clerical",85910,14.34,29820.0,433852160,0.00019801676220766078
2019,43-4121,"Library Assistants, Clerical",85910,14.34,29820.0,433852160,0.00019801676220766078
2019,43-4130,Loan Interviewers and Clerks,208530,20.17,41960.0,433852160,0.00048064760124739265
2019,43-4131,Loan Interviewers and Clerks,208530,20.17,41960.0,433852160,0.00048064760124739265
2019,43-4140,New Accounts Clerks,43420,18.5,38490.0,433852160,0.0001000801747765875
2019,43-4141,New Accounts Clerks,43420,18.5,38490.0,433852160,0.0001000801747765875
2019,43-4150,Order Clerks,137180,17.6,36600.0,433852160,0.0003161906581264918
2019,43-4151,Order Clerks,137180,17.6,36600.0,433852160,0.0003161906581264918
2019,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",117340,20.49,42620.0,433852160,0.0002704607947555222
2019,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",117340,20.49,42620.0,433852160,0.0002704607947555222
2019,43-4170,Receptionists and Information Clerks,1057370,15.02,31250.0,433852160,0.0024371666145444567
2019,43-4171,Receptionists and Information Clerks,1057370,15.02,31250.0,433852160,0.0024371666145444567
2019,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,123660,21.34,44390.0,433852160,0.00028502796897450044
2019,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,123660,21.34,44390.0,433852160,0.00028502796897450044
2019,43-4190,Miscellaneous Information and Record Clerks,153850,20.39,42410.0,433852160,0.00035461388506167633
2019,43-4199,"Information and Record Clerks, All Other",153850,20.39,42410.0,433852160,0.00035461388506167633
2019,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",2155080,21.13,43950.0,433852160,0.004967314211366379
2019,43-5010,Cargo and Freight Agents,95810,22.48,46770.0,433852160,0.00022083559524055382
2019,43-5011,Cargo and Freight Agents,95810,22.48,46770.0,433852160,0.00022083559524055382
2019,43-5020,Couriers and Messengers,74720,15.21,31640.0,433852160,0.0001722245660826029
2019,43-5021,Couriers and Messengers,74720,15.21,31640.0,433852160,0.0001722245660826029
2019,43-5030,Dispatchers,294680,21.24,44170.0,433852160,0.0006792175472861539
2019,43-5031,Public Safety Telecommunicators,95320,21.31,44310.0,433852160,0.00021970617825205712
2019,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",199360,21.2,44100.0,433852160,0.00045951136903409675
2019,43-5040,"Meter Readers, Utilities",30450,22.23,46250.0,433852160,7.018519857086801e-05
2019,43-5041,"Meter Readers, Utilities",30450,22.23,46250.0,433852160,7.018519857086801e-05
2019,43-5050,Postal Service Workers,523220,24.88,51740.0,433852160,0.0012059868504515456
2019,43-5051,Postal Service Clerks,81170,24.33,50610.0,433852160,0.00018709138154342713
2019,43-5052,Postal Service Mail Carriers,339650,25.09,52180.0,433852160,0.0007828703676385983
2019,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",102390,24.61,51190.0,433852160,0.00023600205194322416
2019,43-5060,"Production, Planning, and Expediting Clerks",370380,24.35,50640.0,433852160,0.0008537009473457502
2019,43-5061,"Production, Planning, and Expediting Clerks",370380,24.35,50640.0,433852160,0.0008537009473457502
2019,43-5070,"Shipping, Receiving, and Inventory Clerks",704910,17.32,36030.0,433852160,0.0016247700599208725
2019,43-5071,"Shipping, Receiving, and Inventory Clerks",704910,17.32,36030.0,433852160,0.0016247700599208725
2019,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",60920,17.62,36650.0,433852160,0.00014041649579432772
2019,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",60920,17.62,36650.0,433852160,0.00014041649579432772
2019,43-6000,Secretaries and Administrative Assistants,3353950,20.87,43410.0,433852160,0.007730628792997136
2019,43-6010,Secretaries and Administrative Assistants,3353950,20.87,43410.0,433852160,0.007730628792997136
2019,43-6011,Executive Secretaries and Executive Administrative Assistants,542690,30.25,62920.0,433852160,0.0012508638887495686
2019,43-6012,Legal Secretaries and Administrative Assistants,168140,24.47,50900.0,433852160,0.0003875513723384482
2019,43-6013,Medical Secretaries and Administrative Assistants,604780,18.31,38090.0,433852160,0.001393977155720511
2019,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2038340,18.84,39180.0,433852160,0.004698236376188608
2019,43-9000,Other Office and Administrative Support Workers,3764620,17.75,36920.0,433852160,0.008677195475988872
2019,43-9020,Data Entry and Information Processing Workers,207390,17.52,36440.0,433852160,0.0004780199780496656
2019,43-9021,Data Entry Keyers,159930,16.74,34820.0,433852160,0.00036862787544955406
2019,43-9022,Word Processors and Typists,47460,20.13,41880.0,433852160,0.00010939210260011152
2019,43-9030,Desktop Publishers,8740,23.43,48740.0,433852160,2.0145111182574267e-05
2019,43-9031,Desktop Publishers,8740,23.43,48740.0,433852160,2.0145111182574267e-05
2019,43-9040,Insurance Claims and Policy Processing Clerks,257000,20.81,43280.0,433852160,0.0005923676858033852
2019,43-9041,Insurance Claims and Policy Processing Clerks,257000,20.81,43280.0,433852160,0.0005923676858033852
2019,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",83580,15.68,32620.0,433852160,0.00019264626918072736
2019,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",83580,15.68,32620.0,433852160,0.00019264626918072736
2019,43-9060,"Office Clerks, General",2956060,17.48,36360.0,433852160,0.006813519149011497
2019,43-9061,"Office Clerks, General",2956060,17.48,36360.0,433852160,0.006813519149011497
2019,43-9070,"Office Machine Operators, Except Computer",45960,16.9,35150.0,433852160,0.00010593470365573378
2019,43-9071,"Office Machine Operators, Except Computer",45960,16.9,35150.0,433852160,0.00010593470365573378
2019,43-9080,Proofreaders and Copy Markers,7730,20.77,43200.0,433852160,1.781712922669326e-05
2019,43-9081,Proofreaders and Copy Markers,7730,20.77,43200.0,433852160,1.781712922669326e-05
2019,43-9110,Statistical Assistants,9810,24.83,51640.0,433852160,2.2611389096230385e-05
2019,43-9111,Statistical Assistants,9810,24.83,51640.0,433852160,2.2611389096230385e-05
2019,43-9190,Miscellaneous Office and Administrative Support Workers,188360,18.41,38290.0,433852160,0.00043415711010866005
2019,43-9199,"Office and Administrative Support Workers, All Other",188360,18.41,38290.0,433852160,0.00043415711010866005
2019,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",22560,25.25,52520.0,433852160,5.199928012344113e-05
2019,45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",22560,25.25,52520.0,433852160,5.199928012344113e-05
2019,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",22560,25.25,52520.0,433852160,5.199928012344113e-05
2019,45-2000,Agricultural Workers,415390,14.0,29120.0,433852160,0.0009574459650033781
2019,45-2010,Agricultural Inspectors,13760,22.67,47160.0,433852160,3.171587298309175e-05
2019,45-2011,Agricultural Inspectors,13760,22.67,47160.0,433852160,3.171587298309175e-05
2019,45-2020,Animal Breeders,1610,22.32,46420.0,433852160,3.710941533632102e-06
2019,45-2021,Animal Breeders,1610,22.32,46420.0,433852160,3.710941533632102e-06
2019,45-2040,"Graders and Sorters, Agricultural Products",34340,13.25,27570.0,433852160,7.915138649995428e-05
2019,45-2041,"Graders and Sorters, Agricultural Products",34340,13.25,27570.0,433852160,7.915138649995428e-05
2019,45-2090,Miscellaneous Agricultural Workers,365680,13.71,28510.0,433852160,0.0008428677639866999
2019,45-2091,Agricultural Equipment Operators,26990,16.01,33300.0,433852160,6.221013167250337e-05
2019,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",295520,13.36,27780.0,433852160,0.0006811536906950054
2019,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",36630,14.37,29880.0,433852160,8.442968222170427e-05
2019,45-2099,"Agricultural Workers, All Other",6540,16.31,33930.0,433852160,1.5074259397486923e-05
2019,45-4000,"Forest, Conservation, and Logging Workers",44720,19.78,41130.0,433852160,0.00010307658719504819
